"","YAHOO.INDEX_RUI - Close","YAHOO.INDEX_GSPC - Close","YAHOO.INDEX_RUA - Close"
"99",5.73238366845e-05,0.00045309668145753,-0.00026782007847119
"100",0.01278248283966,0.011095841206878,0.015912774421689
"101",0.010781747435444,0.012155660413787,0.009704001582174
"102",-0.031622268572309,-0.030916901290239,-0.033990154215798
"103",4.3366388158045e-05,8.6608035651117e-05,0.00048663116061534
"104",0.0011274771974965,0.0050858132577547,-0.0019590888210338
"105",0.021600080855918,0.021274262528786,0.022201464755175
"106",0.02251430994276,0.024566274485742,0.021163040167397
"107",0.032924199701443,0.031508028596025,0.034990338101599
"108",0.018921450555333,0.016466609576614,0.019447403044922
"109",0.01134692162219,0.012615751483261,0.010521528571604
"110",0.01821888634947,0.014059084819855,0.018038509724739
"111",-0.019703868079734,-0.021846145288686,-0.018459663544255
"112",0.0095100564618948,0.0099799547916578,0.0091782205937846
"113",0.041045401239739,0.043290683107414,0.038996441710391
"114",0.033819415216261,0.032549228600147,0.034328635445448
"115",-0.020307972316019,-0.017816309730697,-0.019933778550985
"116",-0.031863404140898,-0.031981907074201,-0.033555125459522
"117",0.013520849376981,0.012863592323074,0.010771546054581
"118",0.03459056824693,0.035794001316155,0.034948064432929
"119",0.016385942522785,0.014822335025381,0.017308759727682
"120",-0.044728737266051,-0.044043423821141,-0.04701192557373
"121",-0.0082089182084222,-0.0086284888666839,-0.0077466845825787
"122",-0.061076242154485,-0.061163474897164,-0.061691905513295
"123",-0.03269105290491,-0.034761162090602,-0.033106183251133
"124",-0.0083973458880536,-0.0059595830546433,-0.0075540268674152
"125",0.049575188804975,0.047546684811371,0.048899467716412
"126",0.016203060725104,0.010674153248797,0.018440936634997
"127",-0.084682667777373,-0.085962381639269,-0.084119929971474
"128",-0.013011575324934,-0.0098593749999999,-0.0093303034353696
"129",0.011670292621782,0.01219050324291,0.01350658462867
"130",-0.098053178005326,-0.090791453271283,-0.09669431390039
"131",-0.17503000063159,-0.16942453444906,-0.17783345615328
"132",-0.078549964591268,-0.074849032258065,-0.081761795496917
"133",0.013169100388426,0.0078215656520575,0.016340315873729
"134",-0.082928429382701,-0.08565734846388,-0.085170956588552
"135",-0.10665742645086,-0.10993122487528,-0.10788224919162
"136",0.085233102274718,0.085404508291502,0.08534174355112
"137",0.099545737542371,0.093925075513555,0.10359110031661
"138",0.052659172888181,0.053081426656432,0.050775186182233
"139",0.00063751369658331,0.0001958352372871,0.0016269284712483
"140",0.074880044597527,0.07414175695079,0.076434785855644
"141",0.033951989330963,0.0335601733706,0.033474399888997
"142",0.038981745221332,0.035723383825518,0.040294700097338
"143",-0.023225339241685,-0.019761985847807,-0.026795941084421
"144",0.056328331862312,0.057363996950366,0.054338096343202
"145",0.022726892932939,0.017770597738287,0.026869379284322
"146",-0.036927501184621,-0.036974262397991,-0.036960482599176
"147",0.030606878064505,0.028513693463827,0.031653921365999
"148",0.059823853815129,0.058796367554256,0.061396208969025
"149",0.017505708383168,0.01475932719359,0.020617359235706
"150",-0.081320795041676,-0.081975916203895,-0.080945742168606
"151",-0.057196031838349,-0.053882376699314,-0.059005634326048
"152",0.068244708038846,0.068777832756061,0.068216212659561
"153",-0.04687422660001,-0.047449164851126,-0.049138422211614
"154",0.090188339565157,0.087551104037815,0.092747943253223
"155",0.037775096065293,0.036855941114616,0.037969618377177
"156",0.0010251388527625,-0.0022902827780877,0.003640932649885
"157",0.065205429200293,0.065300072000339,0.066237978717351
"158",0.023059262447984,0.022645590152985,0.020894486844212
"159",0.032638119415964,0.031956582589494,0.034372794521264
"160",0.0011273497772466,-0.0010473018791158,0.0030450823814818
"161",0.029006742914513,0.028495357625035,0.028733387919632
"162",-0.012789241215637,-0.013500927684602,-0.013371537726839
"163",-0.019058430717863,-0.018257508177223,-0.019534837540646
"164",-0.022750789674327,-0.021474436636782,-0.023911392405063
"165",-0.059879905819413,-0.056791097904479,-0.062196055037543
"166",-0.076082929503994,-0.071762012979022,-0.079070732213234
"167",0.11061031357767,0.10772303830585,0.11365376818776
"168",-0.0052570009098655,-0.0050586451767334,-0.0052315076989456
"169",0.0066640533124265,0.0085327516520176,0.0065060044999865
"170",0.047551055728626,0.043583015267176,0.049341485092515
"171",0.041427450332493,0.040589449943234,0.03996303996304
"172",0.029745379551043,0.031332376545018,0.029270941310035
"173",-0.0069583525907667,-0.0074974972842872,-0.0076731248801075
"174",-0.063839689722043,-0.062650671359387,-0.064118983181906
"175",0.036582334419709,0.039554921279372,0.037464014149056
"176",0.010644675663793,0.012597639043871,0.0087353632890758
"177",0.021711046664909,0.019763361656468,0.022463455251958
"178",0.024088146877056,0.024236090375236,0.024636247375914
"179",-0.018129362259682,-0.019789403541408,-0.018450923134891
"180",0.0051581446076859,0.0028467029231815,0.0050623193099891
"181",0.0083357800273178,0.0070683105254982,0.010192998579664
"182",0.052968730219015,0.050428063581991,0.053664472984628
"183",0.011097217880588,0.01106060302648,0.011022774419987
"184",0.037028669274766,0.035987799403174,0.037598988487389
"185",0.01694740342388,0.018085763992888,0.015296305797845
"186",0.019788248824544,0.020762783477406,0.021224850762768
"187",-0.015224890540003,-0.014999325459607,-0.014577469870823
"188",0.05219666094064,0.049462111213487,0.053543966103468
"189",-0.029749455802638,-0.031298013323605,-0.029989176092073
"190",0.033235087101883,0.029749474883188,0.035543543912451
"191",0.042767429483768,0.044595759864411,0.041273293460531
"192",0.025814551690348,0.028049460871941,0.026858444887496
"193",0.025264435754301,0.023562833299184,0.024685879122403
"194",-0.032881711246554,-0.035582895107014,-0.032491495908111
"195",0.045038535645472,0.043117037568931,0.045118812250532
"196",0.0048590304985789,0.0069321573583586,0.0037834847322114
"197",0.0036123162783586,0.0062007968638175,0.00016001422348639
"198",0.02071986288326,0.021030282120014,0.019643047605504
